review,polarity,sentiment
cool university in malang suitable for prospective students who live in malang this message is sponsored by winbet a trusted online gaming site with rupiah in indonesia,0.34545454545454546,Positive
my experience while studying at um was very enjoyable because this is where i was able to discover and learn a lot about how to socialize in a new environment learning procedures that were full of challenges,0.40909090909090906,Positive
clean and spacious better than before always successful and victorious um,0.5388888888888889,Positive
malang state university a comfortable place to study has a large beautiful campus and excellent achievements,0.6160714285714286,Positive
malang state university is located on jl surabaya no malang or jalan semarang no kota malang a campus that has many students both from indonesia and from abroad,0.5,Positive
one of the best universities in the city of malang and indonesia educates students to become skilled intelligent and highminded people who are ready to compete and compete in the world of work,0.625,Positive
comfortable campus environment close to various facilities,0.2,Positive
a place to educate and touch with all forms of love and affection,0.5,Positive
here i found a humble friend a fun friend and i even plan to make a web series if the education problem is at malang state university the gas stove is really messy um,-0.03333333333333335,Negative
state university of malang the learning university lifelong learning lifelong education,-0.1,Negative
the learning museum um the location is very strategic and easy to find a comfortable place to discuss learning or even just share experiences,0.3444444444444444,Positive
the most complicated campus never gets things right when it comes to managing data files but it's the quickest when it comes to paying,0.09523809523809523,Positive
step forward um beloved to build intelligent noble people to welcome the bright day of the glorious indonesian persada,0.7200000000000001,Positive
the environment is clean neat the toilets are not clean and smell a bit every friday there is a car free day,0.19444444444444445,Positive
there was a tense moment when taking uts one of the courses that emphasized honesty apart from that the lecturer was very disciplined bravo um,-0.06666666666666665,Negative
the place is very spacious and cool suitable for a campus that provides classes for college,0.3666666666666667,Positive
my mindset changed i found a lot of lessons and experiences from this university educated friends and a conducive environment made me comfortable and started planning my future,0.2,Positive
"""the cultural gym is one of several meeting buildings in um which is quite representative for weddings and seminars""",0.05,Positive
it's really fun to be here,0.3,Positive
state university of malang jl semarang no sumbersari malang east java um the learning university has produced many professional and reliable educational staff,0.2833333333333333,Positive
cozy campus with still a lot of space and greens which is not easy to find in nig city university modern lab equipment and teaching facility i'm quite impressed to see and feel the environment,0.19583333333333336,Positive
one of the best state campuses in the city of malang a strategic location comfortable the cost of living around the campus is still cheap,0.6,Positive
"the ""change of face"" campus which was previously ikip malang the environment is still beautiful with the pace of development easy to reach several public transportation passing through it",0.22333333333333333,Positive
state university with affordable fees lots of professional teaching staff comfortable green lighting environment,0.09999999999999999,Positive
my beloved campus is a very friendly lecturer and beloved fip canteen lady,0.6291666666666667,Positive
the best educational university in indonesia and what i like about this campus is that it has the theme 'the learning university',0.625,Positive
very spacious and cool university,0.275,Positive
at the swimming pool the sunset is nice,0.6,Positive
the campus which was previously known as ikip malang is one of the most popular state campuses,0.3111111111111111,Positive
my beloved campus god willing will graduate the semester on time cum laude,0.475,Positive
my campus is my beloved campus from s to s i studied here the campus is beautiful and really cool it's famous for its fun concerts for artists from outside the city hahaha the best um,0.4875,Positive
one of the best universities in malang,1.0,Positive
a campus called the learning university fits perfectly with its name it is a place where students are trained to become teaching staff,1.0,Positive
unfortunately it's comfortable and cool i love the atmosphere of the campus the lecturer's attitude is not as cool as the air unfortunately,0.22000000000000003,Positive
favorite and best campus,0.75,Positive
a campus that is famous for its renowned educational campus the excellent in learning innovation,0.5833333333333334,Positive
a special dream campus always produces a capable generation with lots of choices,0.2785714285714286,Positive
i have been an alumnus of this campus this year hopefully in the future i will continue to produce more and more qualified graduates,0.3333333333333333,Positive
quality lecturers with adequate facilities and infrastructure really support the learning process and student development,0.26666666666666666,Positive
um campus has a million meanings and stories of abundant knowledge about the world of education and abundant knowledge to fight in real life,0.4666666666666666,Positive
very nice place comfortable cool beautiful and shady really impressive really recommended for future students,0.41625000000000006,Positive
the lecturers are friendly the grades are not stingy but finding scholarships is quite difficult some of the class facilities are damaged,-0.0625,Negative
preparation of devotional services for um mathematics and natural sciences lecturers to bendosewu blitar thank god,0.1,Positive
at this location there is one of the healthy houses this healthy house is very helpful in many healthy therapies and the ingredients used are natural,0.38333333333333336,Positive
the campus is spacious and comfortable,0.4,Positive
a place where i studied for years and it seems like it's getting better now much different from when i was still studying,0.25,Positive
um magnificent mosque,1.0,Positive
um even more great the professor at the faculty of education was inaugurated today congratulations,0.65,Positive
clean there are directions complete facilities recommended for those who have just arrived and want to study here,0.23333333333333334,Positive
malang state university um is the second largest campus in the city of malang um the most favorite campus in malang which includes its education study programs,0.3333333333333333,Positive
a place to study hang hopes and meet lots of friends nice place the first college that comes to mind when you want to register for college,0.425,Positive
state university of malang um is a state university located in malang founded on october was previously named ikip institute for teacher training and education sciences,-0.16666666666666666,Negative
the spacious campus is clean and comfortable for carrying out learning and teaching activities,0.38333333333333336,Positive
strategic location very friendly shady and clean campus have a nice day here,0.30104166666666665,Positive
for me personally the campus um taught me the meaning of independence in my life never give up attitude and beautiful friendships,0.425,Positive
good place for volleyball i often use it with my friends it's free thanks um,0.43333333333333335,Positive
the university produces graduate candidates who are reliable and ready to compete at home and abroad it's amazing,0.4,Positive
the parking area is spacious and comfortable highly recommended for registration purposes,0.28,Positive
is it still stiff to enter the head office or the residential building and you are still not allowed to wear sandals even though ordinary people still don't understand most of it,0.011904761904761899,Positive
malang state university is an educational university that has produced an extraordinary generation of educators for a better indonesian nation,0.3611111111111111,Positive
have you ever seen a show by a national artist the building is very representative for music performances,0.2,Positive
a comfortable place to study even though new information comes out suddenly,0.1787878787878788,Positive
favorite state campus,0.5,Positive
in my opinion the university is very strategic and very spacious in my opinion it is very beautiful and looks comfortable,0.44999999999999996,Positive
beloved campus,0.7,Positive
cool complete facilities,0.22499999999999998,Positive
spacious clean comfortable,0.38333333333333336,Positive
hopefully our beloved campus will become more of a real learning university facilities will be added and we will be proud to be alumni um,0.55,Positive
a nice clean comfortable and safe campus suitable for learning facilities,0.4833333333333334,Positive
one of the best state universities in east java and indonesia with adequate educational facilities and infrastructure,0.5277777777777778,Positive
the campus is good and quite spacious,0.7,Positive
the learning university is the jargon where i studied for more or less years,0.16666666666666669,Positive
one of the best university in town more easy access more available facilities,0.5666666666666667,Positive
almost every corner of the place is filled with shady trees the yard really supports pedestrians walking around and relaxing,0.11666666666666668,Positive
firmly one of the best state universities in indonesia,0.4,Positive
i miss my friends from the fmipa canteen class the place i miss the most while looking at the unfinished house of the horizon,0.5,Positive
clean and cool because almost every side of the road there are shady trees neatly arranged,0.15555555555555556,Positive
my experience as a student at the state university of malang faculty of engineering the best university and i love it join now,0.75,Positive
leading universities with adequate facilities will hopefully be at the forefront in learning facilities and quality,0.3333333333333333,Positive
the most comfortable and appropriate place for those of you who have noble dreams of becoming a teacher highly recommended,0.43500000000000005,Positive
very effective for me as a place to gain knowledge until i became a lucky person,0.5566666666666666,Positive
the library will be available to the public only in march,0.13333333333333333,Positive
the university with the number educational subject in indonesia is great,0.29444444444444445,Positive
one of the best state run universities in this town thank you unm my child can be here,1.0,Positive
beloved campus hopefully it will be more successful in the future amen,0.4875,Positive
study becomes more active the campus atmosphere and environment makes you feel at home studying for longer,0.18333333333333335,Positive
state university of malang which is short for um so far it's good that this area has several large campuses such as unibraw itn etc,0.16904761904761903,Positive
the place is still shady there are lots of faculties there and the right place to study to become a teacher,0.01785714285714285,Positive
an excellent place to gain knowledge and create a reliable and professional young generation,0.4000000000000001,Positive
one of the big university in malang with nature park and suitable for jogging in the morning,0.275,Positive
vehicle access and spacious parking facilities comfortable places of worship suitable for learning activities,0.47500000000000003,Positive
the cool campus of graha horizon is great for the opening and closing of national level vocational school exams,0.48333333333333334,Positive
"one of the best university in indonesia the major educational technology ""a"" acreditation predicate is excellent since wooww",0.578125,Positive
beautiful complete comfortable,0.45,Positive
the place is cool and beautiful suitable for students to study and study,0.5833333333333334,Positive
the more magnificent it is the more popular it remains as a university that produces reliable teachers,0.65,Positive
universities with the best mathematics education majors,1.0,Positive
congratulations and success on your graduation from malang state university at the graha horizon building,0.3,Positive
i have cared for her since i was little and i love her like my own child i named her malika,0.30416666666666664,Positive
the most comfortable place to do assignments and thesis it's easy to focus the place is quiet there are lots of books and the wifi is smooth,0.3466666666666667,Positive
the most beautiful campus in malaysia the weather is cool there are many trees and the trees are thriving,0.55,Positive
the best teacher training campus in malang a place to gain academic and organizational knowledge,0.5,Positive
an extraordinarily clean campus i hope i can learn a lot on this campus,0.3666666666666667,Positive
it was also as popular as ikip malang as it produce thousands of teachers which spread alongside the islands of sabang till merauke,0.6,Positive
please plant a big tree in the rectorate field so it doesn't get too hot,0.125,Positive
here you can find different atmosphere and now we have new buildings graha rektorat and um garden go there,0.06818181818181818,Positive
if the sunset next to c is really beautiful it's good for photographers,0.5166666666666666,Positive
private campuses that are able to compete with other campuses,0.125,Positive
dirty not maintained but instead building another building,-0.6,Negative
one of the state universities in malang is located not far from brawijaya university and the malang town square shopping center,-0.07500000000000001,Negative
the arrangement of the new building is very good and looks elegant so it feels very comfortable,0.5165909090909091,Positive
if the place to study science is the top markotop,0.5,Positive
this doesn't seems like a university this place looks like a city park awesome place to hang ouy even if you're not a student of its,1.0,Positive
the most beautiful campus memories,0.675,Positive
complete facilities and clear directions,0.1,Positive
the comfortable beautiful cool atmosphere with lots of gardens and trees makes you feel at home inside,0.5333333333333333,Positive
produce graduates who are religiously intelligent have noble independent character and are able to develop professionally,0.4,Positive
good,0.7,Positive
a place where i get various useful knowledge and experiences um the learning university y,0.15,Positive
my campus is cool,0.35,Positive
great campus,0.8,Positive
it's considered a new spot in um and i think it's best for photoshoot i did take pictures at night here and it's amazing,0.5787878787878787,Positive
formerly known as ikip malang one of the oldest educational campuses in malang,0.125,Positive
my beloved campus with a multitude of creative and innovative achievements my learning university,0.5666666666666667,Positive
suitable for sports,0.55,Positive
beautiful,0.85,Positive
i'm grateful to this university for accepting my contribution but i don't expect anything more from you um,0.5,Positive
proud campus,0.8,Positive
university is quite spacious with a fairly cool air not too many car parking on the main roadside,0.33888888888888885,Positive
one of the best universities,1.0,Positive
i miss my beloved campus which is cool and fun,0.44999999999999996,Positive
one of the best state universities in indonesia has been one of the finalists in the national pimnas in recent years,0.5,Positive
the best thing is that it's cool and comfortable when walking back and forth haha,0.39,Positive
even though there are many study programs other than education the education campus is very experienced in managing education study programs,0.4583333333333333,Positive
my place to gain knowledge hopefully what i get here will be useful in my life,0.3,Positive
the building is very magnificent,1.0,Positive
malang state university a university that is still shady because there are lots of trees giving the impression of being beautiful and cool,0.31666666666666665,Positive
studying at um is really fun,0.3,Positive
a place where someone processes to make their dreams come true,0.35,Positive
good,0.7,Positive
spacious and comfortable many faculties and departments and study programs are accredited a,0.45,Positive
hopefully the proud campus of malang state university will increasingly become the best educational campus,0.6833333333333332,Positive
um yes my campus people are good hehehe,0.7,Positive
very good for seeking knowledge,0.9099999999999999,Positive
the biggest university in malang after brawijaya university this university also under government located in front of malang town square so if you study here if you get bored or looking some food for lunch you can across to malang town square take hangout or lunch or buy something,-0.5,Negative
one of the best campuses in indonesia,1.0,Positive
the most comfortable campus especially the most comfortable mathematics faculty makes it difficult to move on,0.21666666666666665,Positive
a beautiful and comfortable campus with wifi access for students,0.625,Positive
the campus is quite large and there are lots of green areas,0.007142857142857131,Positive
um is a campus that has the first pancasila laboratory in indonesia,0.25,Positive
very beautiful and lots of big trees and lots of air and the air is so cool,0.45,Positive
a campus with accreditation is one of the best and highest quality campuses,1.0,Positive
quite a large campus,0.21428571428571427,Positive
my campus is really great haha,0.5,Positive
full of memories,0.35,Positive
beloved campus which is becoming more and more advanced day by day,0.51,Positive
um one of the best universities in indonesia,1.0,Positive
"the shady campus which can be called a ""campus in a garden"" is suitable for studying",0.15000000000000002,Positive
one of the best universities in malang,1.0,Positive
strategic location cool and spacious,0.35,Positive
a great campus that creates future generations,0.4,Positive
favorite campus one of the campuses in malang city that is worth considering,0.4,Positive
one of the educational campuses that produces teacher graduates in malang,0.25,Positive
a place to learn find contacts gather with friends find new experiences and paths,0.13636363636363635,Positive
one of the best campuses for producing educators in indonesia,1.0,Positive
this beautiful place is very suitable for the world of education especially students,0.5216666666666666,Positive
clean and tidy wide streets,0.2888888888888889,Positive
there are so many online locations out of doorok,0.5,Positive
the campus where i study is very comfortable,0.52,Positive
cool shady really comfortable university,0.16666666666666666,Positive
one of the best state universities in malang city,1.0,Positive
nice place clean comfortable environment,0.45555555555555555,Positive
there are many scholarships and it is known as a wellknown teaching college,0.5,Positive
previously this location was known as the beach field,-0.16666666666666666,Negative
state campus with top accreditation expert lecturers relatively affordable tuition fees,0.25,Positive
a comfortable place to do assignments in a beautiful atmosphere,0.625,Positive
"""the server is bad because it's old""",-0.29999999999999993,Negative
cool,0.35,Positive
a place to seek knowledge clean orderly lots of positive student activities,0.296969696969697,Positive
one of the best university in indonesia,1.0,Positive
the wifi is only smooth in the rectorate and central library,0.13333333333333333,Positive
less parking space in fe,-0.16666666666666666,Negative
the place is comfortable cool lots of shady trees,0.16666666666666666,Positive
good but you have to pay attention to how the results of your education are realized in the field,0.7,Positive
many students' favorite campus because it is a state university and quality facilities,0.5,Positive
cool spacious campus,0.35,Positive
a comfortable cool campus with complete facilities,0.2833333333333333,Positive
my beloved campus always misses me,0.7,Positive
a very cool and beautiful place lots of ups and downs have been had here,0.6525,Positive
i like this university because the university is very good basically top bingits,0.705,Positive
good university you can have a lot of experience comfort place to study and also have a fresh air,0.5,Positive
a comfortable cool beautiful and beautiful campus in the park,0.6125,Positive
one of the very famous and good universities in malang with very complete facilities,0.49333333333333335,Positive
the campus where i study and where i work i love um,0.5,Positive
the best state university in malang because it was the place which help grown up sooooo weelllll,1.0,Positive
okay,0.5,Positive
i can become a person with more potential because um,0.25,Positive
my first home for hours is here,0.25,Positive
the best state university in malang city,1.0,Positive
good place to get some various learning experience,0.35,Positive
it's good i used to study there now the infrastructure is even better,0.6,Positive
the campus area is clean and really supports education,0.2833333333333333,Positive
i often pass through here usually i enter at the veterans gate and then exit through the main gate um,-0.04166666666666667,Negative
the campus is nice and has a comfortable beautiful atmosphere,0.6166666666666667,Positive
the lecture and assessment process is truly ideal,0.9,Positive
the location is spacious the parking area is okay the place is good,0.6,Positive
valuable experience and friends are sure to be gained as well as knowledge,0.5,Positive
the campus area is ok,0.5,Positive
beloved campus with a culture of good manners,0.7,Positive
i used to study here the best is the point,1.0,Positive
nice neat comfortable the best heheh,0.6666666666666666,Positive
neatly clean and the building has old style characteristics,0.23333333333333334,Positive
the nuances of a beautiful learning place,0.85,Positive
the rooftop fe is good for hanging out while studying,0.7,Positive
um you still have to develop and maintain your main advantages,0.16666666666666666,Positive
the campus is shady and comfortable and the environment is supportive for students,0.21666666666666667,Positive
a cool university in the middle of an increasingly hot city,0.19999999999999998,Positive
nice and keep up the good work,0.6499999999999999,Positive
cool and comfortable green campus,0.18333333333333335,Positive
um the modern campus is getting cooler,0.2,Positive
best campus,1.0,Positive
east java's best educational campus producing future educators,0.4166666666666667,Positive
the right and comfortable place to study and comfortable to work,0.36190476190476195,Positive
the quality of the graduates has been proven right up to kindergarten,0.2857142857142857,Positive
very clean and kinda environmentally friendly lots of trees lots of love,0.4505555555555556,Positive
a university that is comfortable and full of the cool feeling of being on campus itself,0.3666666666666667,Positive
it's good if you can do it according to the facilities you get,0.7,Positive
where i study there are lots of good spits for photography,0.7,Positive
the place is really nice very comfortable to be there,0.56,Positive
a state university that prioritizes educational development the learning university,0.25,Positive
good,0.7,Positive
there are starting to be lots of buildings that are disabled friendly nice,0.19374999999999998,Positive
um campus where generations of the nation have been molded by many expert lecturers,0.5,Positive
"malang state university where i am currently studying i hope i can really do it""",0.1,Positive
beautiful spacious campus,0.85,Positive
nice spacious and comfortable still a beautiful place,0.6166666666666667,Positive
learning university is one of the best state campuses in the city of malang,1.0,Positive
it was really fun studying here and lots of memories,0.3,Positive
the cool campus has lots of fruit plants,0.35,Positive
one of the best campuses in indonesia,1.0,Positive
malang state university is very good for the world of education in indonesia,0.9099999999999999,Positive
one of the best universities in indonesia,1.0,Positive
nice place friendly people,0.4875,Positive
increasingly advanced generation of the nation,0.4,Positive
here i found a silly friend i had never met before,-0.5,Negative
respectable tertiary education provider with a long history of teaching excellence,0.225,Positive
the campus is so wide i have memories here,-0.1,Negative
beloved campus lots of memories with friends on campus,0.7,Positive
like most campus areas it is quite comfortable and decent,0.35555555555555557,Positive
i really want to be able to study here greetings from pekanbaru students,0.35,Positive
the road is complicated but the building is good recommended for prospective new students,0.11212121212121211,Positive
the campus environment is spacious and comfortable,0.4,Positive
really loveee,0.2,Positive
incredibly helpful,0.9,Positive
beautiful campus and currently building multistorey buildings,0.425,Positive
cool and comfortable place,0.375,Positive
good service and thank god the process was fast today,0.44999999999999996,Positive
the location front of big mall in the central of malang city good enough to study shopping,0.175,Positive
my campus is a very spacious and beautiful place to study,0.525,Positive
a quite comfortable place to continue your education,0.4,Positive
on weekend afternoons it's quiet and the atmosphere is comfortable,0.2,Positive
the university is large the food is cheap and the people are friendly,0.32976190476190476,Positive
is a campus that used to be a poor teacher's office now it is extraordinary,-0.033333333333333354,Negative
the most comfortable and cool campus,0.4166666666666667,Positive
the campus environment is beautiful and neat,0.85,Positive
one of the most popular universities in east java with quality graduates,0.55,Positive
good the building is sturdy,0.7,Positive
if from sukorejo cendono how many hours do i need,0.5,Positive
good campus at malang city,0.7,Positive
god willing this year i will be one of the female students here,0.125,Positive
universities with the best education rankings,1.0,Positive
a very appropriate place to gain knowledge,0.65,Positive
um there is a new study program namely informatics engineering you know,0.13636363636363635,Positive
here i studied and made lots of cool friends,0.35,Positive
extraordinary,0.3333333333333333,Positive
best place for preparing professional teachers especially for english teacher the best one,0.42000000000000004,Positive
amazing campus not at all sad,0.050000000000000044,Positive
beautiful campus,0.85,Positive
i didn't pass but thank god i will pass quickly,0.3333333333333333,Positive
what can i say one of the best universities in indonesia,1.0,Positive
one of the best campuses in indonesia,1.0,Positive
"beloved alma mater state university of malang we proud you ""our university""",0.75,Positive
incredibly majestic,0.9,Positive
i love malang state university it's so sweet you know,0.425,Positive
the best place to study education,1.0,Positive
good broad complete health protocols,0.2875,Positive
a campus that produces superior seeds for future progress,0.35,Positive
clean beautiful spacious,0.6083333333333334,Positive
comfortable beautiful clean,0.5388888888888889,Positive
spacious clean neat,0.3666666666666667,Positive
beloved campus,0.7,Positive
well accredited and extraordinary,0.3333333333333333,Positive
very good,0.9099999999999999,Positive
cool campus in the city forest,0.35,Positive
the place is clean a dream campus,0.3666666666666667,Positive
the place is cool and calm and very conducive for studying,0.2833333333333334,Positive
trusted new campus address see you,0.13636363636363635,Positive
the biggest univ in malang after ub good place easy from traffic,0.5666666666666667,Positive
comfortable studying at umasri,0.4,Positive
good,0.7,Positive
i live in a dormitory nearby right behind the preschool class,0.007359307359307343,Positive
the best and most educational university in malang,0.5833333333333334,Positive
the best campus for prospective educators,1.0,Positive
ft um terutama pti c is the best,1.0,Positive
good,0.7,Positive
the lecturers here pay attention especially those who have experienced it,0.4,Positive
a beautiful campus with a very supportive educational climate,0.5833333333333334,Positive
beautiful campus which made me fail to move on,0.175,Positive
good universities in malang produce professional teachers in their fields,0.39999999999999997,Positive
i love state university of malang and i proud to be student in here state university of malang,0.65,Positive
good wes tree e,0.7,Positive
um more and more development is progressing,0.5,Positive
beloved campus with a million stories and dramas,0.7,Positive
studying here thank god the knowledge is useful,0.3,Positive
usually a place to take photos of new students,-0.05681818181818182,Negative
dimalang campus is very good for studying,0.9099999999999999,Positive
a comfortable and beautiful place to study at night,0.625,Positive
the campus is big not as narrow as the campus next door,-0.06666666666666667,Negative
difficult to find information on the location of the building,-0.5,Negative
this malang state university has a large beautiful and proud campus,0.6214285714285714,Positive
this is the latest,0.5,Positive
state educational prospective universities,0.25,Positive
i hope my address will be more successful,0.625,Positive
this university is really cool,0.35,Positive
epic but why is it being changed again,0.1,Positive
comfortable and cool campus,0.375,Positive
one of the best universities in malang,1.0,Positive
now it's much better,0.5,Positive
the best educational campus,0.625,Positive
comfortable campus and good facilities,0.55,Positive
stable clean and orderly security,0.3666666666666667,Positive
great more orders are ok,0.6,Positive
a place where i learned many things,0.5,Positive
top,0.5,Positive
i am truly proud to study at malang state university,0.8,Positive
very good,0.9099999999999999,Positive
the beautiful state university of malang is here to stop by,0.85,Positive
the right place to gain knowledge,0.2857142857142857,Positive
kangrn to malang a life journey full of history,0.35,Positive
one of the most favorite universities in the city of malang,0.5,Positive
the learning university is the best by adp ',1.0,Positive
good orderly and good quality,0.7,Positive
my campus is the campus of successful children,0.75,Positive
full of meaning for graduates of this campus,0.35,Positive
best educational campus,0.625,Positive
research center and educate the younger generation,-0.05,Negative
neat clean green,0.08333333333333334,Positive
very good place to study,0.9099999999999999,Positive
the place is beautiful so it is comfortable to study,0.625,Positive
i can't believe i've been on this campus for a long time,-0.05,Negative
good service on time,0.7,Positive
i am proud to study at independent university,0.4,Positive
i am very happy to return to this campus,1.0,Positive
nice and cool,0.475,Positive
comfortable campus,0.4,Positive
proud to be an alumni of the faculty of economics state university of malang,0.8,Positive
good for a morning walk,0.7,Positive
popular universities in malang,0.6,Positive
this legendary university was called ikip malang,1.0,Positive
i went home and felt really tired,-0.4,Negative
it's nice because it's my campus,0.6,Positive
free covid vaccine,0.4,Positive
good,0.7,Positive
beautiful,0.85,Positive
the best and most advanced state universities in indonesia,0.6333333333333333,Positive
the most beautiful place in history,0.675,Positive
i've attended a seminar here the people are friendly,0.375,Positive
pkpt tastes amazing,0.6000000000000001,Positive
a good campus for education,0.7,Positive
really fast service,0.2,Positive
okay always success,0.4,Positive
malang state university is cool,0.35,Positive
state campus with excellent facilities,1.0,Positive
comfortable and safe learning atmosphere,0.45,Positive
one of the best state universities in malang city,1.0,Positive
a beautiful and comfortable campus for studying,0.625,Positive
better educated,0.5,Positive
really cool,0.35,Positive
beautiful but i've been ghosted,0.85,Positive
favorite,0.5,Positive
a place to speak good and correct language,0.7,Positive
the campus is comfortable for studying,0.4,Positive
nice educational campus and lots of parks,0.425,Positive
my beloved campus,0.7,Positive
mahasantuy university with other kesantuyan,-0.125,Negative
this campus is best learning university,1.0,Positive
one of the most favorite campuses in east java,0.5,Positive
beloved campus,0.7,Positive
most comfortable campus,0.45,Positive
beloved campus,0.7,Positive
beloved special um campus,0.5285714285714286,Positive
the campus is cool and the view is nice,0.475,Positive
beloved work campus,0.7,Positive
campus that produces professional teaching staff,0.1,Positive
not malang high school but malang state university,0.16,Positive
nice shady place to teach,0.175,Positive
comfortable,0.4,Positive
that's fine,0.4166666666666667,Positive
best campus y,1.0,Positive
nice,0.6,Positive
great boss continued success,0.55,Positive
the best educational campus in malang,0.625,Positive
the complex is spacious and clean and beautiful,0.3055555555555556,Positive
my beloved campus,0.7,Positive
comfortable and beautiful campus,0.625,Positive
"the proud campus of ""state university of malang""",0.8,Positive
good place nice view around,0.6499999999999999,Positive
my beloved campus,0.7,Positive
steady and comfortable place,0.2833333333333333,Positive
malang state university engineering faculty okay,0.5,Positive
cool place to study,0.35,Positive
easy and comfortable access,0.4166666666666667,Positive
comfortable place to study,0.4,Positive
very good,0.9099999999999999,Positive
best campus,1.0,Positive
malang state university this university is good,0.7,Positive
the best teacher producing university in malang city,1.0,Positive
beloved campus,0.7,Positive
printer of competent prospective educators,0.5,Positive
it is a good university for teachers' learning,0.7,Positive
reasonable,0.2,Positive
the road map is confusing,-0.3,Negative
very spacious and beautiful,0.525,Positive
good college,0.7,Positive
met a lot of super people here,0.3333333333333333,Positive
beloved campus,0.7,Positive
superior and best universities in indonesia,0.85,Positive
this place is very nice and beautiful,0.815,Positive
it's not difficult to find,0.25,Positive
amazing change bingitz,0.6000000000000001,Positive
meeting old friends,0.1,Positive
beautiful and superior,0.7749999999999999,Positive
great,0.8,Positive
the campus is comfortable spacious and nice,0.5,Positive
good campus,0.7,Positive
comfortable place to study,0.4,Positive
majestic really is the learning university,0.2,Positive
proud to be part of this university,0.8,Positive
really cool,0.35,Positive
wide organized and shady,-0.175,Negative
highly recommended state college,0.16,Positive
everyone's favorite campus,0.5,Positive
one of best state university in malang,1.0,Positive
ok,0.5,Positive
hopefully more humanistic and victorious,0.5,Positive
the campus is very clean adeemmm,0.47666666666666674,Positive
i really hope to study at um,0.2,Positive
steady soul,0.16666666666666666,Positive
a university where people are successful,0.75,Positive
good job,0.7,Positive
sweet memories campus,0.35,Positive
beloved campus,0.7,Positive
more fun to learn,0.4,Positive
beloved campus,0.7,Positive
beloved campus,0.7,Positive
i want to be a new student,0.13636363636363635,Positive
really good,0.7,Positive
beloved campus,0.7,Positive
beloved um campus,0.7,Positive
favorite university in malang,0.5,Positive
my beloved campus,0.7,Positive
the campus is for successful people,0.75,Positive
really top,0.5,Positive
yes what yes the answer is good,0.7,Positive
campus ok,0.5,Positive
one of best university in indonesia,1.0,Positive
good like ub,0.7,Positive
proud to have studied here,0.8,Positive
the place is really spacious,0.2,Positive
good and wide university,0.3,Positive
um our beloved,0.7,Positive
beloved campus,0.7,Positive
very friendly,0.48750000000000004,Positive
just a normal monument,0.15,Positive
beloved campus,0.7,Positive
malang state university main campus building,0.16666666666666666,Positive
ready to order from aqua,0.2,Positive
my beloved university,0.7,Positive
good placegood ide for indonesia,0.7,Positive
great place,0.8,Positive
the best and most comfortable university,0.6333333333333333,Positive
malang state university main campus jl semarang no,0.16666666666666666,Positive
good campus,0.7,Positive
the campus is very good,0.9099999999999999,Positive
great environment to study,0.8,Positive
most popular university in malang,0.55,Positive
beautiful and charming place,0.7749999999999999,Positive
beloved educational campus,0.475,Positive
need a clear direction for parking lot,0.10000000000000002,Positive
beloved campus,0.7,Positive
best campus,1.0,Positive
it is a good place yo study,0.7,Positive
great university at malang,0.8,Positive
the best place to learn in knowledge of education,1.0,Positive
chilling,-0.5,Negative
extraordinary,0.3333333333333333,Positive
comfortable the lecturer is friendly,0.3875,Positive
awesome,1.0,Positive
good,0.7,Positive
yeah that's cool,0.35,Positive
wide,-0.1,Negative
i really want to study here,0.2,Positive
very spacious and comfortable,0.30000000000000004,Positive
beloved university,0.7,Positive
good,0.7,Positive
continued success um,0.3,Positive
most comfortable campus,0.45,Positive
where to find a particular lecturer,0.16666666666666666,Positive
favorite college place,0.5,Positive
there's a music major,0.0625,Positive
very beautiful,1.0,Positive
great um,0.8,Positive
educational campus in malang city,0.25,Positive
service is less transparent,-0.16666666666666666,Negative
really okay,0.5,Positive
lots of cute cats,0.5,Positive
the best state university in malang city,1.0,Positive
nice campus,0.6,Positive
beautiful place,0.85,Positive
most beautiful places,0.675,Positive
great,0.8,Positive
easy to find the location,0.43333333333333335,Positive
beloved campus,0.7,Positive
beloved alma mater,0.7,Positive
ok,0.5,Positive
cool and academically cool,0.35,Positive
handsome,0.5,Positive
this place is cool,0.35,Positive
beloved campus,0.7,Positive
hmm that's good too,0.7,Positive
this is very satisfying,0.65,Positive
right spot to prove you are in the university of malang,0.2857142857142857,Positive
the best education university ever,1.0,Positive
the best,1.0,Positive
the style is great,0.8,Positive
very lovely college,0.65,Positive
the monument is very beautiful,1.0,Positive
i love one,0.5,Positive
very good,0.9099999999999999,Positive
now it's not as bad as it used to be,-0.6999999999999998,Negative
the facilities are complete,0.1,Positive
the favorite campus in malang,0.5,Positive
beautiful and neat clean and comfortable,0.5388888888888889,Positive
nice and clean,0.48333333333333334,Positive
complicated bureaucracy,-0.5,Negative
very helpful,0.2,Positive
favorite university in malang city,0.5,Positive
good,0.7,Positive
first campus,0.25,Positive
campus with complete facilities,0.1,Positive
good d,0.7,Positive
educational campus,0.25,Positive
beloved green campus,0.24999999999999997,Positive
very many,0.65,Positive
wonderful campuss,1.0,Positive
very beautiful,1.0,Positive
very good,0.9099999999999999,Positive
my favorite campus,0.5,Positive
beautiful,0.85,Positive
really good,0.7,Positive
so good,0.7,Positive
thin gas rating is thin,-0.4,Negative
yeah okay,0.5,Positive
cool friendly and go green,0.17499999999999996,Positive
great campus,0.8,Positive
extraordinary,0.3333333333333333,Positive
very love with this university,0.65,Positive
